invoice_number,invoice_time,store_id,product_id,category_id,num_item,price
10407,7/31/15 9:01,G619,30000711,70101,1,1.5
10420,7/31/15 9:01,G619,30000766,70101,1,1.5
10110,7/31/15 9:02,G816,7071218,70101,1,3
10124,7/31/15 9:04,G816,7090462,70101,2,1
10148,7/31/15 9:10,G816,7000300,210101,1,2
10161,7/31/15 9:10,G816,7308765,210301,1,2.5
10172,7/31/15 9:12,G816,7070884,70203,1,2
10182,7/31/15 9:12,G816,7071096,70201,1,5
10192,7/31/15 9:54,G816,7070969,70401,2,6
10204,7/31/15 10:58,G816,7000300,210101,1,2
10212,7/31/15 11:10,G816,7000300,210101,3,2
10226,7/31/15 11:17,G816,7314612,70101,1,1.5
10241,7/31/15 11:17,G816,7314612,70101,1,1.5
10267,7/31/15 11:18,G619,7070884,70203,1,2
10279,7/31/15 11:22,G619,7090097,70301,1,3
10288,7/31/15 11:22,G619,7313684,70101,1,2.5
10301,7/31/15 11:22,G619,15000231,70301,2,1.25
10311,7/31/15 12:50,G619,7070891,70401,1,6
10321,7/31/15 13:12,G628,7308017,210101,1,3.5
10332,7/31/15 13:13,G628,7308017,210101,1,3.5
10344,7/31/15 14:28,G816,7308765,210301,1,2.5
10367,7/31/15 14:30,G619,7071096,70201,1,5
10380,7/31/15 14:30,G619,15000231,70301,2,1.25
10407,7/31/15 14:30,G619,15000231,70301,2,1.25
10420,7/31/15 14:30,G619,15000231,70301,2,1.25
10104,7/31/15 14:31,G619,7000300,210101,1,2
10115,7/31/15 15:02,G619,7000300,210101,1,2
10127,7/31/15 15:22,G816,7000300,210101,2,2
10141,7/31/15 15:31,G619,7000294,210101,1,1.5
10152,7/31/15 15:35,G619,7000300,210101,1,2
10165,7/31/15 15:35,G619,7070969,70401,1,5.75
10176,7/31/15 15:35,G619,7070969,70401,1,5.75
10184,7/31/15 15:35,G619,7070969,70401,1,5.75
10195,7/31/15 15:35,G619,7070969,70401,1,5.75
10207,7/31/15 15:42,G619,7070969,70401,1,5.75
10220,7/31/15 17:04,G619,7070969,70401,1,5.75
10230,7/31/15 17:14,G619,7071096,70201,1,5
10246,7/31/15 17:14,G619,15000231,70301,1,2
10259,7/31/15 17:19,G619,21000447,210301,1,4.5
10271,7/31/15 17:21,G619,7000294,210101,6,1.5
10282,7/31/15 17:21,G816,7070884,70203,1,2
10292,7/31/15 17:21,G816,7070884,70203,2,2
10305,7/31/15 17:21,G816,7070884,70203,1,2
10314,7/31/15 17:21,G816,7071133,70301,1,2
10324,7/31/15 17:21,G816,7071133,70301,1,2
10336,7/31/15 17:24,G816,7070884,70203,1,2
10349,7/31/15 17:24,G816,7070884,70203,1,2
10358,7/31/15 17:24,G816,7071096,70201,1,5
10371,7/31/15 17:24,G816,15000231,70301,1,2
10383,7/31/15 17:51,G619,7000416,210301,1,3
10394,7/31/15 17:53,G619,7000300,210101,1,2
10412,7/31/15 17:53,G619,7070891,70401,1,6
10425,7/31/15 17:59,G619,7000300,210101,1,2
10107,7/31/15 17:59,G619,7000300,210101,1,2
10120,7/31/15 18:08,G816,7070884,70203,2,2
10134,7/31/15 18:08,G816,7070884,70203,2,2
10145,7/31/15 18:08,G816,7070969,70401,1,6
10159,7/31/15 18:11,G816,7070884,70203,1,2
10168,7/31/15 18:11,G816,7070884,70203,1,2
10180,7/31/15 18:11,G816,7090363,70401,1,6
10188,7/31/15 18:14,G816,7090363,70401,1,6
10201,7/31/15 18:14,G816,7090363,70401,1,6
10211,7/31/15 18:15,G816,7070884,70203,2,2
10223,7/31/15 18:15,G816,7070969,70401,2,6
10237,7/31/15 18:15,G816,7071096,70201,1,5
10251,7/31/15 18:15,G816,7071133,70301,1,2
10263,7/31/15 18:18,G816,7000300,210101,1,2
10275,7/31/15 18:18,G816,7071096,70201,1,5
10285,7/31/15 18:19,G619,7071096,70201,1,5
10299,7/31/15 18:24,G619,7070884,70203,1,2
10309,7/31/15 18:24,G619,7071096,70201,1,5
10318,7/31/15 18:29,G619,7000126,210301,1,2
10329,7/31/15 18:30,G619,7070891,70401,1,6
10339,7/31/15 18:30,G619,7070891,70401,1,6
10362,7/31/15 18:30,G619,7071096,70201,1,5
10374,7/31/15 18:30,G619,7071096,70201,1,5
10389,7/31/15 18:32,G816,7071133,70301,1,2
10403,7/31/15 18:36,G816,7070884,70203,1,2
10417,7/31/15 18:59,G628,7000300,210101,1,2
10110,7/31/15 18:59,G628,7000300,210101,1,2
10123,7/31/15 19:00,G628,7308017,210101,1,3.5
10137,7/31/15 19:21,G816,7071096,70201,1,5
10148,7/31/15 19:32,G816,7071096,70201,1,5
10161,7/31/15 19:32,G816,7313684,70101,1,2.5
10172,7/31/15 19:32,G619,7070891,70401,1,6
10181,7/31/15 19:37,G619,20098391,210101,1,2
10192,7/31/15 20:24,G619,7000133,210301,1,3
10204,7/31/15 20:27,G628,7308017,210101,1,3.5
10212,7/31/15 20:36,G816,7070884,70203,1,2
10226,7/31/15 20:36,G816,7071096,70201,1,5
10241,7/31/15 21:08,G619,7070891,70401,1,6
10266,7/31/15 21:08,G619,7071096,70201,1,5
10278,7/31/15 21:15,G628,20098391,210101,1,2.5
10288,7/31/15 22:04,G628,21000430,210101,1,3.5
10301,7/31/15 22:15,G816,7000300,210101,1,2
10311,7/31/15 22:26,G628,20098391,210101,1,2.5
10321,7/31/15 22:34,G619,7000133,210301,1,3
10332,7/31/15 22:37,G628,7308017,210101,3,3.5
10343,7/31/15 22:50,G300,7308017,210101,1,3
10367,7/31/15 22:53,G619,30000759,70101,1,1.5
10379,7/31/15 22:53,G619,30000759,70101,1,1.5
10407,7/31/15 22:54,G619,7308765,210301,1,2.5
10420,7/31/15 23:27,G628,7000300,210101,1,2
10106,7/31/15 23:53,G619,7308017,210101,1,3.5
10120,7/31/15 23:53,G628,7308765,210301,1,2.5
10133,08-01-15 00:37,G628,7000126,210301,1,2
10145,08-01-15 01:21,G628,7000300,210101,2,2
10168,08-01-15 03:58,G300,7000034,210101,1,2
10210,08-01-15 04:10,G628,21000430,210101,1,3.5
10223,08-01-15 04:34,G300,7000034,210101,1,2
10235,08-01-15 06:52,G300,7000034,210101,1,2
10250,08-01-15 08:07,G619,30000759,70101,1,1.5
10262,08-01-15 08:07,G619,30000766,70101,1,1.5
10275,08-01-15 08:24,G816,7313684,70101,1,2.5
10284,08-01-15 08:25,G816,7071218,70101,1,3
10297,08-01-15 08:25,G816,7313684,70101,1,2.5
10308,08-01-15 08:44,G619,30000711,70101,2,1.5
10316,08-01-15 09:39,G619,7070891,70401,1,6
10328,08-01-15 09:58,G816,21000430,210101,1,3.5
10339,08-01-15 12:07,G816,7070884,70203,1,2
10353,08-01-15 12:07,G816,7071133,70301,1,2
10374,08-01-15 12:07,G816,7090363,70401,1,6
10386,08-01-15 14:13,G619,7000409,210301,1,2
10398,08-01-15 14:15,G619,15000231,70301,2,2
10401,08-01-15 14:49,G619,7070891,70401,1,6
10416,08-01-15 15:01,G816,7000300,210101,1,2
10101,08-01-15 15:32,G300,7000409,210301,1,2
10110,08-01-15 15:32,G300,7000416,210301,1,3
10124,08-01-15 15:33,G300,7000300,210101,1,2
10149,08-01-15 15:44,G619,15000231,70301,1,2
10162,08-01-15 16:20,G628,7308017,210101,3,3.5
10173,08-01-15 16:21,G628,7308765,210301,1,2.5
10182,08-01-15 17:20,G619,7308017,210101,1,3.5
10193,08-01-15 17:21,G619,7070969,70401,1,6
10205,08-01-15 18:02,G300,7000300,210101,1,2
10214,08-01-15 18:09,G816,7071096,70201,2,5
10227,08-01-15 18:09,G816,7071133,70301,2,2
10243,08-01-15 18:22,G619,7070884,70203,1,2
10280,08-01-15 18:22,G619,7071102,70201,1,5.5
10288,08-01-15 18:24,G619,15000231,70301,2,2
10304,08-01-15 18:36,G619,7070891,70401,1,6
10312,08-01-15 18:36,G619,7071102,70201,1,5.5
10322,08-01-15 19:00,G619,7070969,70401,1,6
10332,08-01-15 19:22,G628,7000126,210301,2,2
10344,08-01-15 19:37,G628,7308017,210101,1,3.5
10356,08-01-15 19:40,G816,7000140,210301,2,1.5
10367,08-01-15 20:26,G619,21050022,210301,1,2
10380,08-01-15 20:27,G619,7000126,210301,1,2
10391,08-01-15 20:28,G619,7000133,210301,1,3
10409,08-01-15 20:47,G816,7000300,210101,1,2
10420,08-01-15 21:17,G816,7308017,210101,2,3.5
10107,08-01-15 21:18,G300,7308017,210101,1,3
10120,08-01-15 21:26,G628,21000362,210301,1,5
10134,08-01-15 21:39,G300,7000300,210101,1,2
10145,08-01-15 21:40,G300,7000300,210101,1,2
10158,08-01-15 21:55,G619,7070891,70401,1,6
10168,08-01-15 22:20,G619,21000430,210101,1,3.5
10180,08-01-15 22:21,G619,7000140,210301,1,1.5
10188,08-01-15 22:33,G619,7071096,70201,1,5
10201,08-01-15 22:34,G619,7308017,210101,1,3.5
10210,08-01-15 22:54,G628,7000300,210101,1,2
10223,08-01-15 23:13,G300,7000300,210101,1,2
10236,08-01-15 23:13,G300,7000416,210301,1,3
10250,08-01-15 23:42,G619,7070891,70401,1,6
10263,08-01-15 23:52,G619,7000300,210101,1,2
10275,08-01-15 23:52,G619,7070891,70401,1,6
10285,08-01-15 23:52,G619,7308017,210101,1,3.5
10297,08-02-15 01:07,G628,7308017,210101,1,3.5
10308,08-02-15 02:05,G628,7000133,210301,2,3
10318,08-02-15 04:07,G300,7000300,210101,1,2
10329,08-02-15 04:43,G628,7000300,210101,2,2
10340,08-02-15 09:02,G619,7070969,70401,1,6
10363,08-02-15 10:05,G816,7071133,70301,1,2
10375,08-02-15 10:05,G816,7090455,70101,1,1.5
10389,08-02-15 10:52,G619,21000430,210101,2,3.5
10402,08-02-15 10:55,G619,7000133,210301,1,3
10416,08-02-15 10:55,G619,7308017,210101,2,3.5
10105,08-02-15 10:55,G619,21000430,210101,2,3.5
10117,08-02-15 11:16,G816,7000300,210101,1,2
10129,08-02-15 11:16,G816,7070969,70401,1,6
10142,08-02-15 11:18,G816,7000140,210301,1,1.5
10153,08-02-15 11:18,G816,7000300,210101,1,2
10167,08-02-15 12:08,G619,7071102,70201,1,5.5
10177,08-02-15 12:26,G619,7000133,210301,1,3
10185,08-02-15 12:26,G619,20098391,210101,1,2
10197,08-02-15 12:59,G816,7070884,70203,1,2
10208,08-02-15 12:59,G816,7070884,70203,1,2
10221,08-02-15 12:59,G816,7070969,70401,1,6
10232,08-02-15 13:00,G816,7070884,70203,1,2
10248,08-02-15 13:00,G816,7070891,70401,1,6
10261,08-02-15 13:29,G300,7000126,210301,1,2
10273,08-02-15 13:32,G628,7000133,210301,2,3
10283,08-02-15 13:43,G816,7000126,210301,3,2
10293,08-02-15 13:53,G816,7071096,70201,1,5
10306,08-02-15 14:10,G816,7070884,70203,1,2
10315,08-02-15 14:10,G816,7070969,70401,1,6
10326,08-02-15 14:10,G816,7071102,70201,1,5.5
10337,08-02-15 14:29,G816,7071096,70201,1,5
10350,08-02-15 14:50,G619,7308765,210301,1,2.5
10372,08-02-15 14:57,G816,7070891,70401,1,6
10384,08-02-15 14:58,G816,7070891,70401,1,6
10396,08-02-15 15:07,G816,7000300,210101,2,2
10414,08-02-15 15:48,G628,7308017,210101,1,3.5
10101,08-02-15 16:00,G628,7000300,210101,1,2
10110,08-02-15 16:29,G619,21000362,210301,1,5
10124,08-02-15 16:32,G619,30000711,70101,3,1.5
10149,08-02-15 16:32,G619,30000766,70101,1,1.5
10162,08-02-15 16:41,G628,7000300,210101,1,2
10173,08-02-15 16:44,G628,7000300,210101,2,2
10182,08-02-15 16:44,G628,7000300,210101,3,2
10193,08-02-15 16:46,G628,7000300,210101,1,2
10205,08-02-15 16:47,G628,21000430,210101,1,3.5
10214,08-02-15 16:56,G619,7000300,210101,4,2
10227,08-02-15 17:13,G628,7308017,210101,1,3.5
10244,08-02-15 17:14,G628,7308765,210301,1,2.5
10255,08-02-15 17:39,G816,7070884,70203,1,2
10280,08-02-15 17:57,G816,7071096,70201,1,5
10289,08-02-15 17:58,G619,7090097,70301,1,3
10304,08-02-15 18:00,G619,7071096,70201,1,5
10312,08-02-15 19:13,G816,7070884,70203,1,2
10322,08-02-15 19:13,G816,7071096,70201,1,5
10332,08-02-15 19:44,G619,7000294,210101,1,1.5
10345,08-02-15 19:44,G619,7000294,210101,1,1.5
10356,08-02-15 19:58,G816,7000126,210301,1,2
10367,08-02-15 20:21,G619,7070884,70203,1,2
10380,08-02-15 20:34,G628,7000300,210101,2,2
10391,08-02-15 20:40,G816,7070884,70203,1,2
10421,08-02-15 20:40,G816,7071096,70201,1,5
10103,08-02-15 20:41,G816,7000300,210101,1,2
10114,08-02-15 21:13,G619,7070891,70401,1,6
10126,08-02-15 21:13,G619,7070969,70401,1,6
10140,08-02-15 21:23,G628,7000126,210301,1,2
10151,08-02-15 21:26,G619,7000300,210101,3,2
10165,08-02-15 21:31,G628,7000126,210301,1,2
10175,08-02-15 21:31,G628,7308017,210101,1,3.5
10184,08-02-15 21:31,G628,7308765,210301,1,2.5
10194,08-02-15 21:41,G619,7000423,210301,1,1.5
10207,08-02-15 22:04,G300,7000034,210101,1,2
10217,08-02-15 22:04,G300,7308017,210101,1,3
10229,08-02-15 22:09,G628,7000300,210101,1,2
10246,08-02-15 22:09,G628,7308017,210101,1,3.5
10259,08-02-15 22:15,G628,21000430,210101,1,3.5
10271,08-02-15 22:34,G619,7071096,70201,1,5
10281,08-02-15 22:52,G619,7070884,70203,1,2
10291,08-02-15 22:52,G619,7071096,70201,1,5
10305,08-02-15 22:56,G619,7071096,70201,1,5
10313,08-02-15 22:56,G619,7071102,70201,1,5.5
10324,08-02-15 23:01,G619,7071096,70201,1,5
10334,08-02-15 23:01,G619,7071102,70201,1,5.5
10348,08-02-15 23:01,G619,7071096,70201,0.5,5
10358,08-03-15 00:20,G628,7000126,210301,1,2
10371,08-03-15 00:52,G619,7070891,70401,2,6
10382,08-03-15 03:02,G628,20098391,210101,1,2.5
10412,08-03-15 05:08,G300,21050060,210301,1,4
10425,08-03-15 06:57,G628,7000300,210101,1,2
10108,08-03-15 07:30,G619,7070884,70203,1,2
10121,08-03-15 07:42,G628,7000300,210101,1,2
10135,08-03-15 07:59,G619,7071096,70201,1,5
10145,08-03-15 08:03,G619,15000231,70301,2,2
10159,08-03-15 08:04,G619,30000766,70101,1,1.5
10169,08-03-15 08:04,G619,21000430,210101,1,3.5
10180,08-03-15 08:04,G816,7071218,70101,1,3
10190,08-03-15 08:05,G816,7314599,70101,2,1.5
10211,08-03-15 08:16,G816,7071218,70101,1,3
10224,08-03-15 08:17,G816,7313684,70101,1,2.5
10237,08-03-15 08:17,G816,7314612,70101,1,1.5
10252,08-03-15 08:19,G816,7070969,70401,1,6
10264,08-03-15 08:29,G816,7314599,70101,1,1.5
10276,08-03-15 08:29,G816,7314612,70101,1,1.5
10285,08-03-15 08:31,G816,7070884,70203,1,2
10299,08-03-15 08:31,G816,7071218,70101,1,3
10309,08-03-15 08:33,G619,21050022,210301,1,2
10319,08-03-15 08:33,G816,7071218,70101,1,3
10330,08-03-15 08:36,G619,7071096,70201,1,5
10341,08-03-15 08:38,G619,7070969,70401,1,6
10355,08-03-15 08:38,G619,7071096,70201,1,5
10363,08-03-15 08:39,G816,7314612,70101,1,1.5
10375,08-03-15 08:40,G816,7071096,70201,1,5
10390,08-03-15 08:40,G816,7314612,70101,1,1.5
10403,08-03-15 08:45,G619,20098391,210101,1,2
10110,08-03-15 08:45,G619,30000742,70101,1,1.5
10124,08-03-15 08:45,G619,30000759,70101,2,1.5
10148,08-03-15 10:18,G628,7000300,210101,1,2
10161,08-03-15 10:47,G816,7000300,210101,24,2
10172,08-03-15 11:30,G619,7308765,210301,1,2.5
10182,08-03-15 11:38,G816,7314612,70101,1,1.5
10192,08-03-15 11:38,G816,7314612,70101,1,1.5
10204,08-03-15 11:45,G816,7070969,70401,1,6
10212,08-03-15 11:49,G816,7308017,210101,1,3.5
10227,08-03-15 12:20,G816,7000300,210101,1,2
10241,08-03-15 12:23,G816,7070969,70401,1,6
10267,08-03-15 12:45,G619,7000416,210301,1,3
10279,08-03-15 12:52,G619,7070891,70401,1,6
10288,08-03-15 12:52,G619,7071096,70201,1,5
10302,08-03-15 13:11,G619,7000409,210301,1,2
10311,08-03-15 13:40,G628,7000300,210101,1,2
10321,08-03-15 13:48,G628,7000300,210101,3,2
10332,08-03-15 14:03,G619,7000416,210301,1,3
10346,08-03-15 14:03,G619,7000416,210301,1,3
10368,08-03-15 14:09,G619,7000294,210101,1,1.5
10380,08-03-15 14:52,G300,7000133,210301,1,3
10407,08-03-15 15:05,G628,7000300,210101,1,2
10420,08-03-15 15:17,G816,7071096,70201,1,5
10104,08-03-15 15:22,G816,15000231,70301,2,2
10114,08-03-15 15:33,G816,7071096,70201,1,5
10127,08-03-15 15:33,G816,7090363,70401,1,6
10141,08-03-15 15:39,G619,7000140,210301,1,1.5
10151,08-03-15 15:44,G816,7070884,70203,1,2
10165,08-03-15 15:44,G816,7070884,70203,1,2
10175,08-03-15 15:50,G816,20098391,210101,1,2
10184,08-03-15 16:45,G619,7071096,70201,1,5
10195,08-03-15 17:38,G619,7000423,210301,1,1.5
10207,08-03-15 18:23,G816,7071096,70201,1,5
10219,08-03-15 18:27,G816,7070884,70203,1,2
10229,08-03-15 18:27,G816,7090363,70401,1,6
10246,08-03-15 18:52,G816,7070884,70203,1,2
10259,08-03-15 18:52,G816,7071096,70201,1,5
10271,08-03-15 19:34,G619,7070884,70203,1,2
10281,08-03-15 19:34,G619,7070884,70203,1,2
10292,08-03-15 19:48,G816,7000300,210101,1,2
10305,08-03-15 19:48,G816,7090363,70401,5,6
10314,08-03-15 19:51,G816,7313684,70101,2,2.5
10324,08-03-15 19:52,G816,7000133,210301,1,3
10335,08-03-15 20:02,G816,7070884,70203,1,2
10349,08-03-15 20:02,G816,7070884,70203,1,2
10358,08-03-15 21:06,G300,7000294,210101,1,1.5
10371,08-03-15 21:34,G619,7071096,70201,1,5
10383,08-03-15 21:34,G300,7000300,210101,1,2
10394,08-03-15 21:34,G300,7000300,210101,1,2
10412,08-03-15 21:34,G300,7000300,210101,1,2
10425,08-03-15 21:35,G619,7000133,210301,1,3
10106,08-03-15 21:44,G816,7000300,210101,1,2
10119,08-03-15 21:47,G300,7000300,210101,1,2
10131,08-03-15 21:47,G300,7000300,210101,1,2
10143,08-03-15 21:47,G300,7000300,210101,1,2
10155,08-03-15 22:09,G300,7000294,210101,1,1.5
10167,08-03-15 22:10,G300,7000300,210101,1,2
10178,08-03-15 23:01,G300,7308017,210101,1,3
10186,08-04-15 00:03,G628,7000133,210301,1,3
10198,08-04-15 02:36,G628,20098391,210101,1,2.5
10209,08-04-15 08:17,G816,7090509,70101,1,1.5
10222,08-04-15 08:17,G816,7314612,70101,1,1.5
10249,08-04-15 08:18,G816,7000300,210101,1,2
10262,08-04-15 08:18,G816,7071218,70101,2,3
10274,08-04-15 08:18,G816,7070891,70401,1,6
10284,08-04-15 08:32,G619,30000759,70101,2,1.5
10296,08-04-15 10:23,G619,20098391,210101,1,2
10307,08-04-15 10:43,G619,7070969,70401,1,6
10316,08-04-15 12:29,G816,7308765,210301,1,2.5
10328,08-04-15 12:29,G816,7070884,70203,1,2
10339,08-04-15 12:29,G816,7070891,70401,1,6
10351,08-04-15 13:40,G300,7308765,210301,1,2.5
10373,08-04-15 14:35,G816,15000231,70301,1,2
10386,08-04-15 16:37,G816,7000300,210101,1,2
10398,08-04-15 16:50,G619,7071096,70201,1,5
10400,08-04-15 16:53,G816,7071096,70201,1,5
10415,08-04-15 17:11,G619,7000294,210101,1,1.5
10110,08-04-15 17:11,G619,7000294,210101,1,1.5
10124,08-04-15 17:22,G816,7308765,210301,1,2.5
10148,08-04-15 17:24,G816,7070969,70401,1,6
10161,08-04-15 17:44,G619,7071096,70201,1,5
10173,08-04-15 17:44,G619,7090363,70401,1,3.66
10182,08-04-15 17:51,G816,7071096,70201,1,5
10192,08-04-15 17:55,G619,7000133,210301,1,3
10204,08-04-15 17:57,G816,7070891,70401,2,6
10213,08-04-15 17:57,G816,7071096,70201,1,5
10227,08-04-15 18:10,G619,7070884,70203,1,2
10241,08-04-15 18:14,G619,7070891,70401,1,6
10267,08-04-15 18:15,G619,7071096,70201,1,5
10279,08-04-15 18:15,G619,7000416,210301,1,3
10288,08-04-15 18:39,G628,7000133,210301,1,3
10302,08-04-15 18:46,G619,7070884,70203,1,2
10311,08-04-15 18:46,G619,7071096,70201,1,5
10332,08-04-15 18:46,G619,7090097,70301,1,3
10346,08-04-15 18:52,G619,7308017,210101,1,3.5
10368,08-04-15 19:24,G816,7071133,70301,1,2
10380,08-04-15 19:41,G619,7071140,70201,1,2.5
10407,08-04-15 19:48,G300,7308765,210301,1,2.5
10420,08-04-15 20:21,G816,7090462,70101,1,1
10109,08-04-15 20:33,G619,7000300,210101,1,2
10122,08-04-15 20:38,G816,7071133,70301,2,2
10135,08-04-15 20:39,G628,7000300,210101,1,2
10147,08-04-15 20:51,G619,7000300,210101,1,2
10160,08-04-15 20:57,G619,7000126,210301,3,2
10171,08-04-15 21:06,G628,7308017,210101,1,3.5
10181,08-04-15 21:34,G300,7308765,210301,1,2.5
10192,08-04-15 21:35,G628,7000300,210101,1,2
10203,08-04-15 21:41,G300,7308017,210101,1,3
10212,08-04-15 21:50,G300,7000300,210101,1,2
10225,08-04-15 22:00,G816,7000126,210301,1,2
10239,08-04-15 22:23,G300,7308017,210101,1,3
10253,08-04-15 22:37,G619,7308017,210101,1,3.5
10266,08-04-15 22:38,G619,7070969,70401,1,6
10278,08-04-15 22:46,G619,7000126,210301,1,2
10287,08-05-15 00:26,G619,7000300,210101,1,2
10301,08-05-15 00:54,G628,7000300,210101,5,2
10310,08-05-15 00:54,G628,7000300,210101,1,2
10321,08-05-15 04:14,G300,7308017,210101,1,3
10331,08-05-15 04:15,G300,7000294,210101,1,1.5
10342,08-05-15 06:21,G628,7308017,210101,1,3.5
10355,08-05-15 07:40,G816,7070891,70401,1,6
10367,08-05-15 08:05,G300,7000300,210101,1,2
10378,08-05-15 08:08,G816,7071133,70301,1,2
10390,08-05-15 08:08,G816,7071218,70101,1,3
10405,08-05-15 08:47,G816,7313684,70101,1,2.5
10419,08-05-15 08:49,G619,15000231,70301,1,2
10105,08-05-15 08:49,G619,30000742,70101,1,1.5
10119,08-05-15 08:49,G816,7000133,210301,1,3
10129,08-05-15 08:51,G619,30000742,70101,2,1.5
10142,08-05-15 08:52,G619,15000231,70301,1,2
10154,08-05-15 09:01,G300,7000300,210101,1,2
10167,08-05-15 09:04,G619,7070891,70401,2,6
10177,08-05-15 09:10,G619,30000766,70101,2,1
10185,08-05-15 09:16,G619,15000231,70301,2,2
10197,08-05-15 09:18,G619,30000759,70101,1,1.5
10208,08-05-15 09:18,G619,30000766,70101,1,1.5
10222,08-05-15 11:11,G619,7070884,70203,2,2
10233,08-05-15 11:13,G619,7000140,210301,1,1.5
10248,08-05-15 12:14,G816,7070969,70401,1,6
10261,08-05-15 12:14,G816,7070884,70203,1,2
10273,08-05-15 12:14,G816,7070969,70401,1,6
10283,08-05-15 12:14,G816,7071133,70301,1,2
10295,08-05-15 12:15,G816,7090363,70401,1,6
10306,08-05-15 12:16,G816,7070891,70401,1,6
10315,08-05-15 12:16,G816,7071096,70201,1,5
10326,08-05-15 12:19,G816,7070884,70203,1,2
10339,08-05-15 12:19,G816,7070891,70401,1,6
10350,08-05-15 12:19,G816,7071096,70201,1,5
10373,08-05-15 12:20,G816,7000300,210101,1,2
10384,08-05-15 12:22,G816,7000126,210301,1,2
10396,08-05-15 12:22,G816,7070969,70401,1,6
10414,08-05-15 12:34,G300,7000133,210301,2,3
10110,08-05-15 12:43,G816,7070891,70401,1,6
10124,08-05-15 13:41,G628,7000300,210101,1,2
10148,08-05-15 13:42,G628,7000300,210101,1,2
10161,08-05-15 13:48,G816,7000300,210101,2,2
10172,08-05-15 14:22,G300,7000300,210101,1,2
10182,08-05-15 14:48,G816,7090363,70401,1,6
10192,08-05-15 15:01,G816,7000300,210101,1,2
10204,08-05-15 15:01,G816,7090363,70401,1,6
10212,08-05-15 15:02,G816,7000300,210101,1,2
10227,08-05-15 15:03,G816,7000126,210301,1,2
10241,08-05-15 15:03,G816,7070884,70203,1,2
10267,08-05-15 15:03,G816,7090363,70401,1,6
10279,08-05-15 15:03,G816,15000231,70301,1,2
10288,08-05-15 15:34,G619,15000231,70301,1,2
10302,08-05-15 15:44,G619,21050022,210301,1,2
10311,08-05-15 15:44,G619,7070891,70401,1,6
10321,08-05-15 15:44,G619,7070969,70401,1,6
10332,08-05-15 15:44,G619,7071096,70201,1,5
10346,08-05-15 15:44,G619,7090097,70301,1,3
10368,08-05-15 15:58,G619,7308017,210101,1,3.5
10380,08-05-15 16:05,G619,21050022,210301,4,2
10407,08-05-15 16:07,G619,21050022,210301,3,2
10420,08-05-15 16:08,G619,7000294,210101,1,1.5
10108,08-05-15 16:11,G619,15000231,70301,1,2
10122,08-05-15 16:15,G619,7308017,210101,1,3.5
10135,08-05-15 16:16,G619,7308017,210101,1,3.5
10147,08-05-15 16:16,G619,7071096,70201,1,5
10159,08-05-15 16:17,G816,7071133,70301,3,2
10169,08-05-15 16:25,G619,7000133,210301,1,3
10181,08-05-15 16:26,G816,7070884,70203,1,2
10191,08-05-15 16:26,G816,7071096,70201,1,5
10203,08-05-15 16:32,G816,7308765,210301,1,2.5
10211,08-05-15 16:56,G619,7000126,210301,1,2
10225,08-05-15 17:42,G619,7090363,70401,1,3.66
10238,08-05-15 17:42,G619,7308765,210301,1,2.5
10253,08-05-15 17:45,G816,7000300,210101,1,2
10266,08-05-15 18:11,G619,7070891,70401,1,6
10276,08-05-15 18:16,G619,7071140,70201,1,2.5
10287,08-05-15 18:16,G619,7071140,70201,1,2.5
10300,08-05-15 18:16,G619,15000231,70301,1,2
10310,08-05-15 18:39,G300,7000300,210101,1,2
10320,08-05-15 18:47,G619,7071096,70201,1,5
10331,08-05-15 18:54,G816,7000126,210301,1,2
10342,08-05-15 19:11,G816,7308017,210101,2,3.5
10355,08-05-15 19:23,G816,7070969,70401,1,6
10363,08-05-15 19:23,G816,7071096,70201,1,5
10378,08-05-15 19:25,G816,7071133,70301,1,2
10390,08-05-15 19:53,G619,7000133,210301,2,3
10419,08-05-15 19:53,G619,7000133,210301,1,3
10106,08-05-15 19:57,G816,15000231,70301,1,2
10119,08-05-15 20:07,G619,7000300,210101,1,2
10131,08-05-15 20:15,G619,7000294,210101,1,1.5
10143,08-05-15 20:49,G300,7308017,210101,1,3
10155,08-05-15 20:50,G619,7070884,70203,1,2
10167,08-05-15 21:15,G619,7070891,70401,1,6
10178,08-05-15 21:18,G619,7000126,210301,1,2
10186,08-05-15 21:18,G619,7000300,210101,1,2
10198,08-05-15 21:37,G619,7000294,210101,1,1.5
10209,08-05-15 23:14,G628,7308017,210101,1,3.5
10222,08-06-15 08:10,G619,15000231,70301,2,2
10249,08-06-15 08:10,G619,30000742,70101,4,1.5
10262,08-06-15 08:10,G619,30000766,70101,1,1.5
10274,08-06-15 08:10,G619,30000766,70101,1,1.5
10284,08-06-15 08:10,G619,30000711,70101,1,1.5
10296,08-06-15 08:10,G619,30000766,70101,2,1.5
10307,08-06-15 08:43,G816,7071096,70201,1,5
10316,08-06-15 09:09,G619,7070884,70203,1,2
10328,08-06-15 09:11,G619,7070891,70401,1,6
10339,08-06-15 09:12,G619,7070884,70203,1,2
10351,08-06-15 09:12,G619,7071140,70201,1,2.5
10361,08-06-15 09:17,G619,7070891,70401,1,6
10373,08-06-15 09:24,G816,7070891,70401,1,6
10386,08-06-15 09:26,G816,7070891,70401,1,6
10398,08-06-15 09:26,G816,7071133,70301,2,2
